bn1	1	400000	0.57541
bn1	400001	800000	0.4655225
bn1	800001	1200000	0.5740625
bn1	1200001	1600000	0.6202775
bn1	1600001	2000000	0.579335
bn1	2000001	2400000	0.7848975
bn1	2400001	2800000	0.710225
bn1	2800001	3200000	0.6304625
bn1	3200001	3600000	0.4202975
bn1	3600001	4000000	0.5481375
bn1	4000001	4400000	0.46872
bn1	4400001	4800000	0.383555
bn1	4800001	5200000	0.4751575
bn1	5200001	5600000	0.5567925
bn1	5600001	6000000	0.57127
bn1	6000001	6400000	0.6068525
bn1	6400001	6800000	0.4195375
bn1	6800001	7200000	0.501765
bn1	7200001	7600000	0.3515975
bn1	7600001	8000000	0.5946275
bn1	8000001	8400000	0.52497
bn1	8400001	8800000	0.5254525
bn1	8800001	9200000	0.5032425
bn1	9200001	9600000	0.448525
bn1	9600001	10000000	0.40666
bn1	10000001	10400000	0.4407425
bn1	10400001	10800000	0.3530775
bn1	10800001	11200000	0.323625
bn1	11200001	11600000	0.3806075
bn1	11600001	12000000	0.259855
bn1	12000001	12400000	0.40062
bn1	12400001	12800000	0.27338
bn1	12800001	13200000	0.1606975
bn1	13200001	13600000	0.15729
bn1	13600001	14000000	0.202185
bn1	14000001	14400000	0.16497
bn1	14400001	14800000	0.3035425
bn1	14800001	15200000	0.21302
bn1	15200001	15600000	0.2301475
bn1	15600001	16000000	0.20469
bn1	16000001	16400000	0.136575
bn1	16400001	16800000	0.3067875
bn1	16800001	17200000	0.3352625
bn1	17200001	17600000	0.207865
bn1	17600001	18000000	0.3639325
bn1	18000001	18400000	0.2698125
bn1	18400001	18800000	0.2614
bn1	18800001	19200000	0.2703725
bn1	19200001	19600000	0.2342625
bn1	19600001	20000000	0.2237525
bn1	20000001	20400000	0.34512
bn1	20400001	20800000	0.2147275
bn1	20800001	21200000	0.3869275
bn1	21200001	21600000	0.3696475
bn1	21600001	22000000	0.2731525
bn1	22000001	22400000	0.3710125
bn1	22400001	22800000	0.2813925
bn1	22800001	23200000	0.4346775
bn1	23200001	23600000	0.443555
bn1	23600001	24000000	0.4504125
bn1	24000001	24400000	0.52191
bn1	24400001	24800000	0.607755
bn1	24800001	25200000	0.4652375
bn1	25200001	25600000	0.5727325
bn1	25600001	26000000	0.5056975
bn1	26000001	26400000	0.591135
bn1	26400001	26800000	0.453555
bn1	26800001	27200000	0.3839375
bn10	1	400000	0.5876375
bn10	400001	800000	0.47006
bn10	800001	1200000	0.5717725
bn10	1200001	1600000	0.684525
bn10	1600001	2000000	0.387825
bn10	2000001	2400000	0.4886225
bn10	2400001	2800000	0.4749675
bn10	2800001	3200000	0.3737325
bn10	3200001	3600000	0.16409
bn10	3600001	4000000	0.1660425
bn10	4000001	4400000	0.24999
bn10	4400001	4800000	0.18429
bn10	4800001	5200000	0.23283
bn10	5200001	5600000	0.2446125
bn10	5600001	6000000	0.2003075
bn10	6000001	6400000	0.2493975
bn10	6400001	6800000	0.16529
bn10	6800001	7200000	0.27317
bn10	7200001	7600000	0.2650525
bn10	7600001	8000000	0.3470625
bn10	8000001	8400000	0.389415
bn10	8400001	8800000	0.4554225
bn10	8800001	9200000	0.4411325
bn10	9200001	9600000	0.41383
bn10	9600001	10000000	0.548325
bn10	10000001	10400000	0.458645
bn10	10400001	10800000	0.489095
bn10	10800001	11200000	0.42673
bn10	11200001	11600000	0.4236625
bn10	11600001	12000000	0.59211
bn10	12000001	12400000	0.7027275
bn10	12400001	12800000	0.5708325
bn10	12800001	13200000	0.479055
bn10	13200001	13600000	0.6844075
bn10	13600001	14000000	0.534615
bn10	14000001	14400000	0.6337525
bn10	14400001	14800000	0.627905
bn10	14800001	15200000	0.6013325
bn10	15200001	15600000	0.5072
bn10	15600001	16000000	0.6747375
bn10	16000001	16400000	0.5453825
bn10	16400001	16800000	0.7304125
bn10	16800001	17200000	0.7145875
bn10	17200001	17600000	0.633715
bn10	17600001	18000000	0.520925
bn11	1	400000	0.530135
bn11	400001	800000	0.407815
bn11	800001	1200000	0.416355
bn11	1200001	1600000	0.5042575
bn11	1600001	2000000	0.5189425
bn11	2000001	2400000	0.4563425
bn11	2400001	2800000	0.6498675
bn11	2800001	3200000	0.5268175
bn11	3200001	3600000	0.686695
bn11	3600001	4000000	0.3807225
bn11	4000001	4400000	0.44355
bn11	4400001	4800000	0.27063
bn11	4800001	5200000	0.5280525
bn11	5200001	5600000	0.3224125
bn11	5600001	6000000	0.396165
bn11	6000001	6400000	0.3229125
bn11	6400001	6800000	0.3164775
bn11	6800001	7200000	0.2942375
bn11	7200001	7600000	0.38066
bn11	7600001	8000000	0.3720525
bn11	8000001	8400000	0.4022475
bn11	8400001	8800000	0.43029
bn11	8800001	9200000	0.503645
bn11	9200001	9600000	0.33982
bn11	9600001	10000000	0.2309025
bn11	10000001	10400000	0.31185
bn11	10400001	10800000	0.330765
bn11	10800001	11200000	0.24609
bn11	11200001	11600000	0.2723425
bn11	11600001	12000000	0.51034
bn11	12000001	12400000	0.5250475
bn11	12400001	12800000	0.32058
bn11	12800001	13200000	0.4642625
bn11	13200001	13600000	0.378555
bn11	13600001	14000000	0.4394675
bn11	14000001	14400000	0.33051
bn11	14400001	14800000	0.279205
bn11	14800001	15200000	0.2634225
bn11	15200001	15600000	0.36008
bn11	15600001	16000000	0.2291725
bn11	16000001	16400000	0.371065
bn11	16400001	16800000	0.33715
bn11	16800001	17200000	0.30059
bn11	17200001	17600000	0.2051275
bn11	17600001	18000000	0.2933875
bn11	18000001	18400000	0.2056675
bn11	18400001	18800000	0.314815
bn11	18800001	19200000	0.1470225
bn11	19200001	19600000	0.053755
bn11	19600001	20000000	0.112555
bn11	20000001	20400000	0.16328
bn11	20400001	20800000	0.08373
bn11	20800001	21200000	0.1042125
bn11	21200001	21600000	0.157435
bn11	21600001	22000000	0.09421
bn11	22000001	22400000	0.1437
bn11	22400001	22800000	0.0937
bn11	22800001	23200000	0.06586
bn11	23200001	23600000	0.1030725
bn11	23600001	24000000	0.20206
bn11	24000001	24400000	0.11699
bn11	24400001	24800000	0.1624
bn11	24800001	25200000	0.1781825
bn11	25200001	25600000	0.14099
bn11	25600001	26000000	0.0687275
bn11	26000001	26400000	0.15082
bn11	26400001	26800000	0.192005
bn11	26800001	27200000	0.211875
bn11	27200001	27600000	0.07596
bn11	27600001	28000000	0.164845
bn11	28000001	28400000	0.193625
bn11	28400001	28800000	0.1576225
bn11	28800001	29200000	0.2269725
bn11	29200001	29600000	0.24136
bn11	29600001	30000000	0.219675
bn11	30000001	30400000	0.2243425
bn11	30400001	30800000	0.2041775
bn11	30800001	31200000	0.2019125
bn11	31200001	31600000	0.1952575
bn11	31600001	32000000	0.237965
bn11	32000001	32400000	0.1720725
bn11	32400001	32800000	0.1577225
bn11	32800001	33200000	0.176075
bn11	33200001	33600000	0.2239075
bn11	33600001	34000000	0.28324
bn11	34000001	34400000	0.1544
bn11	34400001	34800000	0.1700575
bn11	34800001	35200000	0.17668
bn11	35200001	35600000	0.213365
bn11	35600001	36000000	0.2753775
bn11	36000001	36400000	0.2612025
bn11	36400001	36800000	0.22686
bn11	36800001	37200000	0.238055
bn11	37200001	37600000	0.244985
bn11	37600001	38000000	0.23457
bn11	38000001	38400000	0.218885
bn11	38400001	38800000	0.3363225
bn11	38800001	39200000	0.44797
bn11	39200001	39600000	0.2328225
bn11	39600001	40000000	0.2661825
bn11	40000001	40400000	0.2405125
bn11	40400001	40800000	0.1766975
bn11	40800001	41200000	0.3017825
bn11	41200001	41600000	0.4149025
bn11	41600001	42000000	0.42585
bn11	42000001	42400000	0.2984
bn11	42400001	42800000	0.3542775
bn11	42800001	43200000	0.38526
bn11	43200001	43600000	0.383105
bn11	43600001	44000000	0.3770575
bn11	44000001	44400000	0.449265
bn11	44400001	44800000	0.425745
bn11	44800001	45200000	0.5158875
bn11	45200001	45600000	0.4224075
bn12	1	400000	0.4201075
bn12	400001	800000	0.43609
bn12	800001	1200000	0.56295
bn12	1200001	1600000	0.56529
bn12	1600001	2000000	0.448705
bn12	2000001	2400000	0.4515225
bn12	2400001	2800000	0.580865
bn12	2800001	3200000	0.4542625
bn12	3200001	3600000	0.4592575
bn12	3600001	4000000	0.5132125
bn12	4000001	4400000	0.3559725
bn12	4400001	4800000	0.3171075
bn12	4800001	5200000	0.546445
bn12	5200001	5600000	0.3822575
bn12	5600001	6000000	0.3149775
bn12	6000001	6400000	0.3098525
bn12	6400001	6800000	0.27251
bn12	6800001	7200000	0.2932775
bn12	7200001	7600000	0.260165
bn12	7600001	8000000	0.3055275
bn12	8000001	8400000	0.36342
bn12	8400001	8800000	0.1935475
bn12	8800001	9200000	0.29046
bn12	9200001	9600000	0.3322025
bn12	9600001	10000000	0.3743875
bn12	10000001	10400000	0.2285825
bn12	10400001	10800000	0.3031575
bn12	10800001	11200000	0.24968
bn12	11200001	11600000	0.103335
bn12	11600001	12000000	0.2504825
bn12	12000001	12400000	0.222575
bn12	12400001	12800000	0.2100975
bn12	12800001	13200000	0.3943475
bn12	13200001	13600000	0.218915
bn12	13600001	14000000	0.1899675
bn12	14000001	14400000	0.2893225
bn12	14400001	14800000	0.22425
bn12	14800001	15200000	0.1653025
bn12	15200001	15600000	0.144445
bn12	15600001	16000000	0.21949
bn12	16000001	16400000	0.3059325
bn12	16400001	16800000	0.19583
bn12	16800001	17200000	0.271225
bn12	17200001	17600000	0.1724375
bn12	17600001	18000000	0.20198
bn12	18000001	18400000	0.204875
bn12	18400001	18800000	0.29918
bn12	18800001	19200000	0.29716
bn12	19200001	19600000	0.13346
bn12	19600001	20000000	0.2654225
bn12	20000001	20400000	0.27047
bn12	20400001	20800000	0.2592825
bn12	20800001	21200000	0.1748025
bn12	21200001	21600000	0.3074225
bn12	21600001	22000000	0.312825
bn12	22000001	22400000	0.322975
bn12	22400001	22800000	0.3370975
bn12	22800001	23200000	0.2084875
bn12	23200001	23600000	0.1329575
bn12	23600001	24000000	0.2571
bn12	24000001	24400000	0.1864275
bn12	24400001	24800000	0.132825
bn12	24800001	25200000	0.1290075
bn12	25200001	25600000	0.1390925
bn12	25600001	26000000	0.08454
bn12	26000001	26400000	0.0835075
bn12	26400001	26800000	0.1318225
bn12	26800001	27200000	0.1308075
bn12	27200001	27600000	0.1522875
bn12	27600001	28000000	0.089455
bn12	28000001	28400000	0.135545
bn12	28400001	28800000	0.1861925
bn12	28800001	29200000	0.0925725
bn12	29200001	29600000	0.0651925
bn12	29600001	30000000	0.065565
bn12	30000001	30400000	0.0618825
bn12	30400001	30800000	0.080655
bn12	30800001	31200000	0.14088
bn12	31200001	31600000	0.198635
bn12	31600001	32000000	0.18876
bn12	32000001	32400000	0.160385
bn12	32400001	32800000	0.09874
bn12	32800001	33200000	0.14566
bn12	33200001	33600000	0.212775
bn12	33600001	34000000	0.170075
bn12	34000001	34400000	0.2429125
bn12	34400001	34800000	0.176865
bn12	34800001	35200000	0.22859
bn12	35200001	35600000	0.2442025
bn12	35600001	36000000	0.3048975
bn12	36000001	36400000	0.28396
bn12	36400001	36800000	0.17686
bn12	36800001	37200000	0.1392125
bn12	37200001	37600000	0.23824
bn12	37600001	38000000	0.2441825
bn12	38000001	38400000	0.1894575
bn12	38400001	38800000	0.1991875
bn12	38800001	39200000	0.159485
bn12	39200001	39600000	0.126835
bn12	39600001	40000000	0.26043
bn12	40000001	40400000	0.2455325
bn12	40400001	40800000	0.32827
bn12	40800001	41200000	0.3693375
bn12	41200001	41600000	0.18727
bn12	41600001	42000000	0.241465
bn12	42000001	42400000	0.340585
bn12	42400001	42800000	0.3635075
bn12	42800001	43200000	0.2785275
bn12	43200001	43600000	0.4013825
bn12	43600001	44000000	0.267295
bn12	44000001	44400000	0.3022925
bn12	44400001	44800000	0.29545
bn12	44800001	45200000	0.4196
bn12	45200001	45600000	0.427365
bn12	45600001	46000000	0.3310875
bn12	46000001	46400000	0.4475275
bn12	46400001	46800000	0.338975
bn12	46800001	47200000	0.199585
bn12	47200001	47600000	0.0512725
bn13	1	400000	0.5239125
bn13	400001	800000	0.503085
bn13	800001	1200000	0.4553175
bn13	1200001	1600000	0.449415
bn13	1600001	2000000	0.5323875
bn13	2000001	2400000	0.543935
bn13	2400001	2800000	0.46562
bn13	2800001	3200000	0.58484
bn13	3200001	3600000	0.636745
bn13	3600001	4000000	0.4448175
bn13	4000001	4400000	0.502265
bn13	4400001	4800000	0.535175
bn13	4800001	5200000	0.3557025
bn13	5200001	5600000	0.48939
bn13	5600001	6000000	0.5387425
bn13	6000001	6400000	0.485435
bn13	6400001	6800000	0.485975
bn13	6800001	7200000	0.6386825
bn13	7200001	7600000	0.401385
bn13	7600001	8000000	0.517145
bn13	8000001	8400000	0.3246525
bn13	8400001	8800000	0.3085025
bn13	8800001	9200000	0.373955
bn13	9200001	9600000	0.4729275
